fecha,registrado_utc,version,SPY_spot,SPY_pc_volumen,SPY_pc_oi,SPY_gex_musd_1pct,SPY_dias_venc_30,SPY_iv_atm_30,SPY_skew_95_30,QQQ_spot,QQQ_pc_volumen,QQQ_pc_oi,QQQ_gex_musd_1pct,QQQ_dias_venc_30,QQQ_iv_atm_30,QQQ_skew_95_30,IWM_spot,IWM_pc_volumen,IWM_pc_oi,IWM_gex_musd_1pct,IWM_dias_venc_30,IWM_iv_atm_30,IWM_skew_95_30
2026-09-22,2026-09-23T01:19:12+00:00,0.1.0,,1.0585508257717726,2.655588801571598,0.0,23.0,1.7414563708496091,-0.7102015270996089,,0.9791675068187564,2.0542090156364754,0.0,23.0,1.5869161279296873,-0.516598979492187,,1.0196297521859945,2.442242227792286,0.0,23.0,1.3642609912109376,-0.4892597412109376
2026-09-23,2026-09-23T22:10:28+00:00,0.1.0,767.8099975585938,1.4332163380542986,2.273835312807085,-6012.4252817439365,13.0,0.1118252880859374,0.0557855749511719,741.2100219726562,1.5951607029749688,2.987299015686294,-4491.627797277517,13.0,0.1707846594238281,0.0396724548339843,281.9200134277344,1.1408274555440443,1.3196706947603467,-2113.5386729781108,13.0,0.172859833984375,0.0283200292968749
2026-09-25,2026-09-26T14:41:34+00:00,0.1.0,771.3499755859375,1.0744354812156334,2.576828809456791,1904.9613357625174,27.0,0.1352167778015137,0.02558873336791989,744.5,1.1811756747464648,1.5450391249386224,3116.5176403584333,27.0,0.19403882141113282,0.015319671020507769,281.9700012207031,1.5293882392814777,2.060308433252266,-2927.5712363594384,27.0,0.1956257196044922,0.00885000915527337
